#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
sn2001bt 0.014151 0.014640 0 15.283561 0.157186 -0.865299 0.069400 0.163098 0.026535 10.920564 0.280891 52063.996340 0.071965 0.000165 0.000675 -0.000094 3 288.444792 -59.289667 -0.008547
sn2001cn 0.015487 0.015500 0 15.285545 0.153742 -0.548801 0.040024 0.129471 0.024043 10.336276 0.280891 52072.932545 0.152222 -0.000306 0.000571 -0.000249 3 281.574333 -65.761611 -0.008615
sn2001cz 0.015554 0.015380 0 15.047556 0.153417 0.167214 0.068755 0.040909 0.024195 10.696785 0.280891 52103.927004 0.089277 0.000001 0.000552 -0.000120 3 191.875708 -39.580028 -0.008619
sn2001eh 0.037075 0.037036 0 16.620416 0.139296 1.743056 0.134670 -0.036585 0.022576 11.136430 0.280891 52170.153851 0.310850 -0.000584 0.000433 -0.000678 3 24.550230 41.655260 -0.011691
sn2001en 0.015482 0.015871 0 15.080250 0.154168 -0.916368 0.069293 0.001671 0.023350 10.662000 0.180000 52193.362613 0.327411 -0.000569 0.000536 -0.000357 3 21.345230 34.025020 -0.008615
sn2001ep 0.013324 0.013012 0 14.882717 0.158624 -0.925188 0.057481 0.047286 0.021409 10.286000 0.139500 52200.061144 0.083360 0.000095 0.000413 -0.000040 3 74.251450 -4.761120 -0.008512
sn2001fe 0.014575 0.013539 0 14.661390 0.155333 0.737970 0.094544 -0.066355 0.022359 10.193000 0.126500 52229.379451 0.243985 -0.000216 0.000444 -0.000364 3 144.487590 25.494680 -0.008567
sn2001v 0.015791 0.015018 0 14.557266 0.152742 0.916702 0.078089 -0.038383 0.021961 10.842000 0.117500 51973.907624 0.052937 0.000571 0.000447 0.000072 3 179.353875 25.202500 -0.008633
sn2002bf 0.024746 0.024396 0 16.341106 0.147523 -0.791998 0.133954 0.148436 0.025465 10.603000 0.098000 52338.363802 0.371608 0.001509 0.000929 0.000824 3 153.926292 55.668528 -0.009479
sn2002de 0.027748 0.028116 0 16.657319 0.141846 0.541542 0.319146 0.097210 0.022722 10.806000 0.066500 52434.118333 0.162620 0.002837 0.000470 0.002091 3 244.126390 35.708360 -0.009906
sn2002dp 0.010888 0.011638 0 14.557203 0.169021 -0.316464 0.184325 0.054095 0.023005 10.470000 0.363500 52451.216137 0.133147 0.001596 0.000487 0.001020 3 352.125430 22.427240 -0.008440
sn2002ha 0.013652 0.014046 0 14.685508 0.157774 -1.295292 0.070581 -0.092539 0.022754 11.114000 0.153500 52581.355367 0.105603 0.000317 0.000439 0.000010 3 311.827470 0.312600 -0.008525
sn2002hd 0.035755 0.035001 0 16.778327 0.142258 -0.961981 0.474241 0.000350 0.024307 11.317124 0.280891 52576.318442 0.628833 -0.004562 0.000677 0.000169 3 133.514030 -7.189300 -0.011396
sn2002he 0.024725 0.024564 0 16.238326 0.145176 -1.737840 0.167114 -0.048509 0.025225 10.957934 0.280891 52586.204774 0.107572 0.003569 0.000612 0.001001 3 124.995020 62.820480 -0.009477
sn2002hu 0.038086 0.038000 0 16.644355 0.138952 0.514933 0.089255 -0.090391 0.021085 10.349466 0.280891 52592.571975 0.090706 0.000299 0.000384 0.000074 3 34.583450 37.466270 -0.011926
sn2002jy 0.021541 0.021000 0 15.747200 0.145405 0.977375 0.103933 -0.035146 0.021727 10.587000 0.134000 52634.379179 0.281622 -0.000604 0.000433 -0.000456 3 20.317630 40.498690 -0.009103
sn2002kf 0.019581 0.019300 0 15.660096 0.147459 -0.973825 0.075906 -0.054622 0.022452 9.380049 0.280891 52639.562699 0.281137 -0.000577 0.000465 -0.000395 3 99.313680 49.853020 -0.008913
sn2003ch 0.030416 0.030000 0 16.684369 0.140939 -1.232770 0.146937 -0.041780 0.022883 10.946063 0.280891 52726.284171 0.229459 -0.000355 0.000424 -0.000422 3 109.491210 9.693010 -0.010346
sn2003fa 0.039219 0.039361 0 16.699328 0.138984 1.530311 0.093951 -0.062088 0.021704 10.578520 0.280891 52807.526430 0.066717 0.000603 0.000415 0.000099 3 266.032220 40.880860 -0.012199
sn2003iv 0.034971 0.034307 0 16.971121 0.140126 -2.039104 0.186512 -0.088580 0.026359 11.028717 0.280891 52934.294883 0.272258 0.000190 0.000522 -0.000086 3 42.530180 12.845910 -0.011228
sn2003u 0.028561 0.028341 0 16.482973 0.142690 -2.090370 0.294372 -0.032596 0.026589 10.657000 0.093000 52677.456353 0.137762 0.004833 0.000635 0.002632 3 260.690110 62.164070 -0.010034
sn2003w 0.020997 0.020071 0 15.875946 0.145587 0.072990 0.061371 0.102214 0.021445 10.619000 0.246500 52680.425081 0.058115 0.000137 0.000411 -0.000095 3 146.706230 16.043830 -0.009047
sn2004as 0.032538 0.031021 0 17.000951 0.140430 0.398948 0.136348 0.073203 0.022522 9.350000 0.090000 53086.187135 0.145578 0.000822 0.000455 0.000135 3 171.413270 22.830290 -0.010736
sn2004eo 0.015469 0.015701 0 15.064971 0.153515 -1.166690 0.033491 0.041704 0.023271 10.982000 0.253000 53278.520440 0.031951 -0.000048 0.000523 -0.000113 3 308.225792 9.928528 -0.008614
sn2004ey 0.015678 0.015800 0 14.683230 0.151905 0.097384 0.017738 -0.133126 0.018003 9.950000 0.154000 53304.539956 0.021584 -0.000073 0.000254 -0.000112 3 327.282532 0.444222 -0.008626
sn2004gs 0.027499 0.026700 0 17.152881 0.140928 -1.806035 0.031362 0.127063 0.019477 11.079000 0.128000 53355.887649 0.056393 -0.000045 0.000276 -0.000132 3 129.596588 17.627722 -0.009868
sn2004gu 0.046856 0.045900 0 17.452691 0.137271 1.333884 0.058312 0.078323 0.019538 10.225000 0.159000 53362.565547 0.116697 -0.000082 0.000274 -0.000239 3 191.602997 11.948916 -0.014307
sn2004l 0.033173 0.032309 0 17.370053 0.143111 -0.986549 0.238950 0.172665 0.029109 10.446000 0.182500 53031.303370 0.674840 -0.003941 0.000880 -0.001443 3 156.767190 16.018830 -0.010860
sn2004s 0.010291 0.009370 0 14.157498 0.173593 -0.117402 0.082511 0.022258 0.024846 9.708903 0.280891 53040.308109 0.290845 -0.000483 0.000665 -0.000348 3 101.431250 -31.231250 -0.008430
sn2005ag 0.080103 0.079400 0 18.471039 0.136253 0.213846 0.047893 -0.037391 0.023085 10.902000 0.143000 53414.897913 0.085442 -0.000131 0.000369 -0.000202 3 224.181870 9.328472 -0.028904
sn2005al 0.012317 0.012400 0 14.875843 0.161450 -1.180547 0.028436 -0.091481 0.018963 10.691509 0.280891 53430.552176 0.081061 -0.000102 0.000273 -0.000170 3 207.501373 -30.576166 -0.008477
sn2005bg 0.024586 0.023100 0 15.865712 0.142334 0.396794 0.056067 -0.032789 0.018761 10.157000 0.164000 53469.934977 0.117931 -0.000254 0.000274 -0.000192 3 184.321579 16.371555 -0.009459
sn2005bo 0.014467 0.013900 0 15.638553 0.154784 -1.162690 0.108102 0.205443 0.019987 10.357819 0.280891 53478.746788 0.139981 -0.000087 0.000301 -0.000032 3 192.420959 -11.096472 -0.008562
sn2005el 0.015154 0.014910 0 14.834769 0.153758 -1.282032 0.031880 -0.129815 0.021500 10.842747 0.280891 53646.855746 0.050491 -0.000002 0.000415 -0.000135 3 77.953100 5.194220 -0.008597
sn2005eq 0.029086 0.028977 0 16.284531 0.141059 1.425425 0.076807 -0.024106 0.021612 10.552000 0.132000 53654.865921 0.089272 0.000174 0.000400 -0.000237 3 47.205650 -7.033400 -0.010120
sn2005eu 0.034781 0.034897 0 16.450122 0.141596 0.940829 0.095488 -0.086743 0.029831 6.000000 5.000000 53660.755080 0.102348 0.000691 0.000889 0.000139 3 36.930160 28.176860 -0.011187
sn2005hc 0.044920 0.045890 0 17.322622 0.111373 0.739791 0.025725 -0.028258 0.011882 10.554000 0.046000 53667.801343 0.034019 -0.000007 0.000113 -0.000039 2 29.199791 -0.213720 -0.000254
sn2005iq 0.034074 0.034044 0 16.764211 0.138969 -1.071301 0.040710 -0.112559 0.019262 10.600063 0.280891 53687.694444 0.040989 -0.000027 0.000272 -0.000127 3 359.635090 -18.709160 -0.011041
sn2005ir 0.074870 0.076000 0 18.411792 0.110074 0.684284 0.052576 -0.013661 0.014317 10.182000 0.011000 53685.659830 0.048288 0.000137 0.000160 0.000006 2 19.182510 0.794628 -0.000837
sn2005kc 0.014960 0.015120 0 15.489034 0.153548 -0.697978 0.034823 0.148376 0.019318 10.934000 0.122500 53697.707629 0.031469 -0.000032 0.000289 -0.000090 3 338.530450 5.568340 -0.008587
sn2005ki 0.020396 0.019607 0 15.541531 0.145393 -1.388082 0.030341 -0.096978 0.019542 11.180000 0.188000 53705.227634 0.049663 -0.000057 0.000282 -0.000156 3 160.117580 9.202280 -0.008988
sn2005lz 0.040689 0.040998 0 17.617164 0.139014 -1.244258 0.122040 0.069449 0.022872 10.961451 0.280891 53736.254196 0.129180 0.000804 0.000447 -0.000025 3 32.707200 34.982730 -0.012569
sn2005ms 0.026567 0.025204 0 16.161470 0.142099 0.424016 0.069517 -0.034323 0.021128 10.410000 0.182500 53744.340478 0.055482 0.000284 0.000406 -0.000021 3 132.309670 36.129640 -0.009730
sn2005na 0.026881 0.026322 0 15.922518 0.141195 -0.449135 0.028448 -0.117667 0.019170 11.025199 0.280891 53740.725937 0.058260 -0.000052 0.000282 -0.000102 3 105.402750 14.132990 -0.009776
sn2006ac 0.023471 0.023106 0 16.158253 0.143695 -0.858068 0.062060 0.024221 0.021170 10.866000 0.118000 53781.848555 0.081094 0.000092 0.000407 -0.000109 3 190.437060 35.068870 -0.009320
sn2006al 0.069122 0.067850 0 18.394173 0.145157 -1.408648 0.272816 -0.119809 0.035621 10.249000 0.153500 53787.189353 0.676808 -0.005528 0.001510 -0.002242 3 159.867660 5.183440 -0.023108
sn2006an 0.065193 0.064001 0 18.095053 0.139912 0.645720 0.208600 -0.044607 0.028883 7.989000 0.910000 53790.529333 0.510293 -0.001908 0.000819 -0.000737 3 183.661450 12.229930 -0.021268
sn2006ar 0.022980 0.022539 0 16.454585 0.145076 -1.043223 0.216571 0.082429 0.027419 9.847000 0.151500 53813.673595 0.144336 0.000974 0.000705 0.000935 3 159.377570 65.016050 -0.009262
sn2006ax 0.017387 0.016738 0 14.998450 0.148936 0.153020 0.019140 -0.104973 0.018055 8.933000 1.152000 53827.499359 0.021321 -0.000058 0.000255 -0.000105 3 171.014300 -12.291530 -0.008737
sn2006az 0.031485 0.030935 0 16.462073 0.140346 -1.343413 0.042176 -0.117484 0.021579 11.314000 0.149000 53826.869273 0.072002 -0.000008 0.000412 -0.000101 3 183.061040 56.179750 -0.010538
sn2006bh 0.011184 0.010900 0 14.342973 0.166533 -1.648794 0.032216 -0.083155 0.019407 10.915000 0.352000 53833.523740 0.039787 -0.000039 0.000286 -0.000115 3 340.067078 -66.485085 -0.008446
sn2006bq 0.021956 0.021905 0 16.206993 0.145024 -1.517685 0.066233 0.049212 0.021474 10.843000 0.190500 53848.251720 0.181198 -0.000292 0.000423 -0.000161 3 279.995590 39.982320 -0.009147
sn2006bt 0.031484 0.032156 0 16.911564 0.140272 0.265652 0.070945 0.062851 0.021271 11.381000 0.236000 53858.338990 0.109348 -0.000066 0.000402 -0.000184 3 239.127190 20.045930 -0.010538
sn2006cp 0.023321 0.022289 0 16.024534 0.144025 0.353158 0.074526 0.096579 0.022058 10.103000 0.170000 53897.759417 0.067563 0.000295 0.000438 -0.000060 3 184.812040 22.427190 -0.009302
sn2006ej 0.020390 0.020267 0 15.743711 0.147727 -1.005031 0.077047 -0.031248 0.028040 10.413839 0.335410 53975.485020 0.316092 -0.000822 0.000773 -0.000601 3 9.749220 -9.015950 -0.008988
sn2006et 0.022466 0.022172 0 15.970889 0.145994 0.936399 0.151537 0.121702 0.029031 10.645467 0.374166 53994.447251 0.221463 0.000721 0.000784 -0.000298 3 10.690750 -23.558280 -0.009203
sn2006gr 0.033614 0.034597 0 16.968737 0.139809 0.878787 0.067830 0.074036 0.021572 10.781361 0.374166 54013.362166 0.062060 0.000139 0.000412 -0.000092 3 338.094490 30.828830 -0.010948
sn2006mo 0.036969 0.037002 0 17.409901 0.141722 -2.128216 0.109104 0.007758 0.030362 10.925000 0.119500 54047.627334 0.271270 -0.000624 0.000873 -0.000528 3 11.660330 36.332690 -0.011666
sn2006mp 0.022629 0.023016 0 15.990616 0.145184 0.941186 0.149069 0.003404 0.027021 9.656586 0.280891 54054.328319 0.107375 0.000393 0.000673 0.000061 3 258.000810 46.555980 -0.009221
sn2006n 0.014700 0.014277 0 15.058086 0.155008 -1.897040 0.060593 -0.079058 0.022058 10.809000 0.147500 53760.673259 0.151724 -0.000215 0.000443 -0.000188 3 92.130280 64.723560 -0.008573
sn2006nz 0.036950 0.038090 0 18.130272 0.114021 -2.862959 0.215797 0.228810 0.020260 5.000000 10.000000 54057.617213 0.100140 0.001427 0.000334 0.000841 2 14.121691 -1.226708 -0.000047
sn2006oa 0.060959 0.062550 0 17.836262 0.110930 0.908837 0.153430 -0.041039 0.016125 8.985000 0.118000 54067.128651 0.125787 0.000635 0.000218 0.000249 2 -39.071068 -0.843469 -0.000603
sn2006ob 0.059289 0.059160 0 18.195512 0.111086 -2.365543 0.117956 -0.044476 0.017831 11.323000 0.108500 54063.040153 0.090377 0.000434 0.000227 0.000060 2 27.950600 0.263312 -0.000571
sn2006on 0.069751 0.071900 0 18.412215 0.111409 0.548467 0.212851 0.078950 0.021291 10.327000 0.119500 54064.234436 0.195496 0.000992 0.000363 0.000045 2 -31.006298 -1.070198 -0.000758
sn2006qo 0.029526 0.029704 0 16.835065 0.142005 0.466840 0.060423 0.165800 0.027182 10.999260 0.280891 54083.095740 0.067149 0.000173 0.000695 -0.000105 3 120.035090 56.368680 -0.010193
sn2006s 0.033255 0.032102 0 16.841219 0.139885 0.970796 0.066637 0.020955 0.021663 10.450000 0.142000 53770.262659 0.086871 0.000104 0.000412 -0.000136 3 191.412640 35.086710 -0.010876
sn2006sr 0.024159 0.024140 0 16.150168 0.143380 -1.290353 0.113941 -0.001752 0.022502 10.589000 0.144500 54092.815673 0.118834 0.000216 0.000435 0.000023 3 0.895930 23.196020 -0.009404
sn2006td 0.015999 0.015878 0 15.719765 0.153171 -1.321070 0.107517 0.090393 0.027021 9.509744 0.280891 54098.980217 0.237676 -0.000293 0.000709 -0.000192 3 29.565670 36.349380 -0.008645
sn2007ae 0.062961 0.064388 0 17.798492 0.140212 1.849266 0.292740 -0.009638 0.031145 11.320000 0.107000 54153.122732 0.647031 -0.002291 0.000916 -0.000308 3 255.466950 79.031740 -0.020277
sn2007bc 0.021706 0.020771 0 15.902190 0.146331 -1.223772 0.080538 -0.014061 0.028612 10.814000 0.165000 54200.354760 0.142017 0.000089 0.000766 -0.000160 3 169.810690 20.808960 -0.009120
sn2007bd 0.031638 0.031018 0 16.580940 0.141210 -1.380962 0.064413 -0.047773 0.026743 10.736000 0.130000 54206.543634 0.056303 -0.000003 0.000664 -0.000165 3 127.889060 -1.199370 -0.010566
sn2007ci 0.018599 0.018126 0 15.893310 0.149282 -2.724319 0.099408 0.026802 0.028331 11.117000 0.148500 54246.653997 0.064090 0.000495 0.000755 0.000176 3 176.441050 19.770480 -0.008829
sn2007co 0.027064 0.026962 0 16.504006 0.141685 -0.137806 0.061153 0.105288 0.020382 10.519608 0.280891 54265.212054 0.056635 0.000095 0.000377 0.000007 3 275.765000 29.897050 -0.009803
sn2007cq 0.025468 0.025918 0 15.797848 0.143429 -0.657941 0.115645 -0.060805 0.025820 9.704507 0.280891 54281.025669 0.070944 0.000392 0.000639 0.000075 3 333.668430 5.080160 -0.009575
sn2007f 0.023810 0.023590 0 15.895501 0.144315 0.618766 0.041400 -0.055411 0.026006 10.027000 0.118500 54124.058397 0.045234 -0.000055 0.000645 -0.000180 3 195.812750 50.618760 -0.009361
sn2007qe 0.023867 0.024000 0 16.068268 0.144350 0.760605 0.045650 0.052186 0.026200 6.000000 5.000000 54429.852171 0.037486 0.000101 0.000654 -0.000076 3 358.553990 27.409170 -0.009368
sn2008bf 0.022068 0.021275 0 15.718540 0.144685 0.430639 0.068523 -0.038367 0.021262 11.212000 0.156500 54555.109466 0.090470 0.000136 0.000409 -0.000104 3 181.011990 20.245080 -0.009159
